Word,Count
focus,11
arbitrary,11
5eichler@informatik.uni-hamburg.de,11
break,11
ask,11
knowledgetype,11
describes,11
Implements,11
critique,11
numeric,11
ControlMech,11
manages,11
unit,11
g,11
Needs,11
0.26,11
storing,11
ProfileException,11
maintain,11
ellipse,11
hack,11
\Hence,\,11
dd,11
zargo,11
sense,11
belongs,11
helps,11
deliver,11
efficient,11
assert,11
localization,11
UseCase,11
loads,11
anywhere,11
2010-09-21,11
task,11
\exists,\,11
MVW,11
graphical,11
skip,11
org.argouml.uml.ui.AbstractActionNavigate#navigateTo(java.lang.Object),11
org.tigris.gef.presentation.Fig#setOwner(java.lang.Object),11
performance,11
presence,11
@#$LPS-USECASEDIAGRAM:GranularityType:Import,11
todoitem,11
javax.swing.event.ListSelectionListener#valueChanged(javax.swing.event.ListSelectionEvent),11
Look,11
monitor,11
whose,11
unused,11
pattern,11
guillemets,11
dest,11
WeakExplorerNode,11
org.tigris.gef.undo.UndoableAction#isEnabled(),11
annotated,11
accordingly,11
and/or,11
java.awt.event.MouseListener#mouseEntered(java.awt.event.MouseEvent),11
\org.tigris.gef.base.Layer,\,11
Reset,11
<em>NOTE:</em>,11
slider,11
DataType,11
taking,11
reached,11
-1,11
intended,11
01:24:13Z,11
\org.tigris.gef.graph.GraphModel,\,11
implementing,11
org.argouml.cognitive.Designer,11
shared,11
org.argouml.cognitive.critics.Wizard,11
equivalent,11
opening,11
domain,11
\is,\,11
\object,\,11
submenu,11
holds,11
symbol,11
Mac,11
deployment,11
pop-up,11
NotationName,11
int,11
invalid,11
May,11
loop,11
detail,11
FigClassAssociationClass,11
tools,11
inheritance,11
0;,11
individual,11
constraints,11
\path,\,11
outer,11
receiving,11
ElementResidence,11
org.tigris.gef.presentation.Fig#deleteFromModel(),11
ensure,11
interpret,11
Setter,11
who,11
bound,11
propertyName,11
notifications,10
StateMachine,10
cyclic,10
\So,\,10
\triggered,\,10
Determines,10
@#$LPS-COGNITIVE:GranularityType:Method,10
iff,10
Panel,10
happen,10
successor,10
concept,10
ordering,10
browser,10
2004-2008,10
Let's,10
factor,10
\time,\,10
instantiation,10
cycle,10
pending,10
tokenizer,10
Refresh,10
Apparently,10
ourselves,10
query,10
Theme,10
\graph,\,10
@#$LPS-COLLABORATIONDIAGRAM:GranularityType:Package,10
refactoring,10
\string,\,10
NO_PROBLEM},10
\default,\,10
compute,10
sections,10
align,10
detects,10
\Fig,\,10
Aleksandar,10
Put,10
rest,10
unidirectional,10
Critic's,10
@#$LPS-SEQUENCEDIAGRAM:GranularityType:Import,10
undoable,10
Because,10
\state,\,10
searched,10
taken,10
amount,10
Search,10
Loop,10
assigned,10
occurs,10
File,10
\so,\,10
modal,10
classname,10
basic,10
src,10
java.awt.event.MouseListener#mouseExited(java.awt.event.MouseEvent),10
JMenuItem,10
Implementations,10
Notify,10
synchronized,10
requests,10
Rectangle,10
namespaces,10
nice,10
org.argouml.uml.ui.UMLPlainTextDocument#setProperty(java.lang.String),10
memory,10
laid,10
implementations,10
literals,10
\panel,\,10
send,10
attempts,10
kinds,10
PROBLEM_FOUND},10
End,10
defining,10
separators,10
org.argouml.ui.GUISettingsTabInterface#handleResetToDefault(),10
magic,10
sorting,10
#NO_PROBLEM,10
\file,\,10
places,10
away,10
alternative,10
[3],10
Convert,10
machine,10
#PROBLEM_FOUND,10
param,10
Registers,10
ME,10
\10,\,10
interval,10
(a,10
primary,10
FigAssociation,10
lower,10
dependent,10
org.argouml.ui.explorer.rules.PerspectiveRule#getDependencies(,10
@#$LPS-COGNITIVE:Localization:NestedStatement,10
Map,10
rows,10
negative,10
TaggedValue,10
arg0,10
graphmodel,10
Store,10
Provide,10
becomes,10
fixes,10
far,10
5,10
value),10
entity,10
trying,10
follow,10
Work,10
template,10
glass,10
SwingWorker,10
stay,10
How,10
org.argouml.ui.TabTarget#getTarget(),10
direct,10
modeClass,10
org.argouml.uml.ui.UMLPlainTextDocument#getProperty(),10
Strings,10
adjusted,10
replacement,10
removing,10
offs,10
encloser,10
interest,10
to-do,10
\dimensions,\,9
stop,9
eventName,9
Designer's,9
org.argouml.uml.ui.UMLExpressionModel2#newExpression(),9
(in,9
who's,9
uri,9
sort,9
Using,9
complex,9
NPE,9
Listen,9
ElementImport,9
items:,9
\abstract,\,9
javax.swing.event.DocumentListener#removeUpdate(javax.swing.event.DocumentEvent),9
centered,9
expressions,9
Classifiers,9
Tabs,9
Base,9
None,9
javax.swing.event.DocumentListener#changedUpdate(javax.swing.event.DocumentEvent),9
After,9
exit,9
Designer},9
Instance,9
BY,9
clipboard,9
radiobutton,9
refactored,9
RE,9
\filled,\,9
produce,9
Mark,9
report,9
metaclass,9
Font,9
Copy,9
\node,\,9
figText,9
Icon,9
&&,9
asked,9
Really,9
logger,9
upon,9
@#$LPS-COLLABORATIONDIAGRAM:Localization:EndMethod,9
pixel,9
Buttons,9
specifying,9
checklist,9
Operations,9
stable,9
Keeps,9
bytes,9
failure,9
registers,9
Attribute,9
\tab,\,9
resources,9
addTrigger,9
org.argouml.ui.explorer.rules.PerspectiveRule#getChildren(,9
@#$LPS-SEQUENCEDIAGRAM:Localization:EndMethod,9
2004,9
adapted,9
ListModel,9
ProgressMonitorWindow,9
FigNodes,9
Tool,9
derived,9
coded,9
shortcuts,9
subject,9
easy,9
catch,9
';',9
\1,\,9
groups,9
reflection,9
guarantee,9
print,9
three,9
arrows,9
paint,9
often,9
javax.swing.event.DocumentListener#insertUpdate(javax.swing.event.DocumentEvent),9
choose,9
JGraph,9
definition,9
op,9
2003-2008,9
highlighted,9
\changed,\,9
Dependency,9
Marcos,9
2010-09-24,9
ToDoItems,9
appropriately,9
FigComponent,9
earlier,9
my,9
\stereotype,\,9
org.argouml.uml.ui.UMLExpressionModel2#setExpression(java.lang.Object),9
predecessor,9
levels,9
brackets,9
operations.<p>,9
\ends,\,9
GraphModel)},9
(MMessage),9
Table,9
lang,9
initializes,9
00:46:00Z,9
involves,9
form:,9
TaggedValues,9
Calculate,9
debugging,9
java.lang.Object#hashCode(),9
TreeModel,9
bigPort,9
ResolvedCritic,9
\displayed,\,9
\interface,\,9
sub,9
121,9
controls,9
GeneralizableElement,9
persist,9
settings:,9
backup,9
rerouting,9
UndoManager,9
\present,\,9
||,9
\false,\,9
offending,9
nor,9
exactly,9
Note:,9
\created,\,9
Hence,9
user's,9
@#$LPS-STATEDIAGRAM:GranularityType:StaticInitialization,9
org.argouml.uml.ui.UMLExpressionModel2#getExpression(),9
high,9
Object},9
Both,9
listens,9
\alexb,\,9
fails,9
\defined,\,9
Most,9
solution,9
Invoke,9
persisters,9
Wizard,9
USED,8
\javax.management.NotificationEmitter#removeNotificationListener(javax.management.NotificationListener,\,8
[name],8
candidate,8
assign,8
(to,8
diamond,8
reduce,8
JTree,8
located,8
<code>cover</code>,8
fname,8
engineering,8
clip,8
February,8
signature,8
identify,8
\ModelElement,\,8
[5],8
acceptable,8
\7,\,8
half,8
*/,8
for:,8
throws,8
(but,8
\removed,\,8
trailing,8
Required,8
Performs,8
MModelElement,8
almost,8
\manager,\,8
reported,8
assume,8
@#$LPS-COGNITIVE:GranularityType:Class,8
self,8
<em>LayerPerspective</em>,8
model.<p>,8
PathItemPlacement,8
seen,8
\TRUE,\,8
({@link,8
HashMap,8
recursive,8
validity,8
MetalTheme,8
Primitive,8
\implementation,\,8
internally,8
list.<p>,8
c.gridy,8
c.gridx,8
conditions,8
remain,8
CallState,8
[,8
ActionState,8
attempt,8
recalculate,8
lookup,8
relation,8
combination,8
Returning,8
\5,\,8
strongly,8
\javax.swing.table.TableModel#getValueAt(int,\,8
layouted,8
immediately,8
cell,8
\to,\,8
read-only,8
GridBagConstraints,8
elsewhere,8
\shown,\,8
period,8
0.15.2,8
Actor,8
Expression,8
case.<p>,8
col,8
cls,8
margin,8
\javax.swing.table.TableModel#isCellEditable(int,\,8
retrieved,8
FileFilter,8
\0.15.2,\,8
(with,8
javax.swing.table.TableModel#getColumnName(int),8
repair,8
About,8
\27,\,8
LAF,8
concurrency,8
registry,8
javax.management.NotificationBroadcaster#getNotificationInfo(),8
Feature,8
ConfigurationKey,8
anyone,8
(MAssociationEnd),8
free,8
expect,8
\added,\,8
occurred,8
CodeGenerator,8
remains,8
formats,8
activitygraph,8
Target,8
coordinates,8
activated,8
MDR,8
java.lang.Object,8
suggestion,8
Contributors,8
act,8
maybe,8
altered,8
rendered,8
Ignored,8
partitions,8
ie,8
\configuration,\,8
org.argouml.ui.targetmanager.TargetListener#targetAdded(,8
enough,8
javax.management.NotificationBroadcaster#removeNotificationListener(javax.management.NotificationListener),8
diagrams:,8
OS,8
javax.swing.tree.TreeModel#getChildCount(java.lang.Object),8
reception,8
Partition,8
minimise,8
Insets,8
open/closing,8
c);,8
bitmask,8
actionCallEvent,8
Replace,8
UMLAddDialog,8
come,8
@#$LPS-COLLABORATIONDIAGRAM:GranularityType:Class,8
notification,8
PerspectiveRule,8
FigMessage,8
\parent,\,8
ok,8
canvas,8
Markus,8
logging,8
comma,8
Call,8
stimulus,8
identifying,8
<ol>,8
Open,8
(such,8
\action,\,8
org.argouml.uml.ui.behavior.common_behavior.ActionNewAction#createAction(),8
depth,8
\constructor,\,8
address,8
wanted,8
javax.swing.table.TableModel#getRowCount(),8
ParseError.getErrorOffset(),8
wizards,8
determining,8
Null,8
deprecation,8
throwing,8
entered,8
(like,8
Retrieve,8
javax.swing.table.TableModel#getColumnCount(),8
bad,8
org.argouml.uml.ui.UMLMutableLinkedList#getPopupMenu(),8
TabToDo,8
respect,8
account,8
deployment-diagram,8
Text,8
boundaries,8
Reads,8
typically,8
sender,8
performed,8
Last,8
starts,8
stylepanel,8
prop,8
Calling,8
org.argouml.cognitive.ui.Wizard#doAction(int),8
javax.swing.table.TableModel#getColumnClass(int),8
Bennett,8
\javax.management.NotificationBroadcaster#addNotificationListener(javax.management.NotificationListener,\,8
\needed,\,8
GUISettingsTabInterface#getTabKey(),7
well-formedness,7
PropertySpecialString,7
recently,7
deals,7
arg,7
\positions,\,7
local,7
org.argouml.uml.diagram.ui.FigNodeModelElement#renderingChanged(),7
throughout,7
FigInterface,7
Compare,7
Components,7
identifies,7
iterate,7
Issue,7
constructor.<p>,7
System,7
Initialization,7
though,7
\org.argouml.cognitive.critics.Critic#toDoItem(java.lang.Object,\,7
says,7
accepted,7
trash,7
Execute,7
factories,7
reload,7
\supported,\,7
Listener,7
theTitle,7
\classes,\,7
<em>lay</em>,7
Localize,7
org.xml.sax.Attributes),7
pick,7
\objects,\,7
\profile,\,7
relationship.<p>,7
Which,7
Via,7
v,7
calculated,7
java.lang.Runnable#run(),7
reviewed,7
circle,7
ToDoListListener,7
seq_expr,7
wait,7
texts,7
presented,7
\"\Class\,7
suffixes,7
incompatible,7
ALL,7
Setting,7
Listmodel,7
reject,7
<a,7
dealing,7
tags,7
Place,7
gaps,7
Details,7
thus,7
affect,7
applies,7
actors,7
PropPanelDiagram,7
swimlanes,7
bases,7
declaration,7
selected:,7
layouter,7
safely,7
componentInstance,7
TargetListener#targetAdded(TargetEvent),7
States,7
Index,7
tested,7
writing,7
name:,7
\"\name:\,7
.argo,7
inherit,7
EnumerationLiterals,7
materials,7
Every,7
(as,7
references,7
You,7
clicking,7
wide,7
reasons,7
am,7
andrea.nironi@gmail.com,7
Instances,7
fulfill,7
predecessors,7
@#$LPS-SEQUENCEDIAGRAM:Localization:NestedStatement,7
Navigate,7
instruction,7
due,7
However,7
assumed,7
FigTexts,7
providing,7
PropertyVetoException,7
Jaap,7
linear,7
matched,7
automatic,7
colors,7
indicated,7
org.argouml.cognitive.ToDoListListener#toDoItemsAdded(org.argouml.cognitive.ToDoListEvent),7
Import,7
org.argouml.ui.TabTarget#shouldBeEnabled(java.lang.Object),7
\org.tigris.gef.presentation.Fig#setBounds(int,\,7
differences,7
elements:,7
NullPointerException,7
UmlChangeEvent,7
wrapper,7
GIF,7
Write,7
Nothing,7
Remember,7
Guard,7
\window,\,7
identical,7
module.<p>,7
generally,7
Height,7
>,7
piece,7
java.awt.event.MouseEvent),7
Implement,7
shadow,7
received,7
n-ary,7
receiver,7
north,7
ModeCreate,7
near,7
max,7
\figure,\,7
<,7
</code>,7
aFig,7
Elements,7
supplier,7
deletion,7
enforce,7
behavioral,7
\changes,\,7
leave,7
java.io.File),7
few,7
Statechart,7
undone,7
criticized,7
overlap,7
Based,7
Roles,7
Klink,7
delegate,7
client,7
redraw,7
(typically,7
So,7
vertically,7
rebuild,7
ActivityGraph,7
\up,\,7
(for,7
bridge,7
{property-string},7
workaround,7
\centric"\\,7
@exception,7
degrees,7
Body,7
\field,\,7
IllegalStateException,7
Skip,7
\empty,\,7
\type,\,7
TargetListener#targetRemoved(TargetEvent),7
Multiplicity,7
possibility,7
notes,7
org.argouml.ui.targetmanager.TargetListener#targetRemoved(,7
GUISettingsTabInterface#getTabPanel(),7
notations,7
xml,7
delim,7
large,7
\yet,\,7
1996-99,7
immutable,7
rank,7
spaces,7
org.argouml.cognitive.ToDoListListener#toDoListChanged(org.argouml.cognitive.ToDoListEvent),7
acts,7
theIcon,7
explicitly,7
org.argouml.cognitive.Critic,7
checkmark,7
assumption,7
\javax.swing.tree.TreeModel#getChild(java.lang.Object,\,7
oldValue,7
creator,7
consists,7
org.tigris.gef.presentation.Fig#setEnclosingFig(org.tigris.gef.presentation.Fig),7
javax.swing.tree.TreeModel#isLeaf(java.lang.Object),7
descr,7
\toolbar,\,7
criticism,7
Two,7
radiobuttons,7
Generalization,7
Read,7
org.tigris.gef.graph.MutableGraphModel#canAddNode(java.lang.Object),7
ComboBox,7
TargetListener#targetSet(TargetEvent),7
occur,7
JRE,7
decouple,7
params,7
plugin,7
org.argouml.cognitive.ToDoListListener#toDoItemsChanged(org.argouml.cognitive.ToDoListEvent),7
distributed,7
<li>-,7
FigComponentInstance,7
org.tigris.gef.graph.GraphNodeRenderer#getFigNodeFor(,7
errors,7
keyStroke,7
started,7
generating,7
\24,\,7
radio,7
\26,\,7
return;,7
manual,7
org.argouml.cognitive.ToDoListListener#toDoItemsRemoved(org.argouml.cognitive.ToDoListEvent),7
dimensions,7
Need,7
classifierRole,7
Additional,7
Access,7
equally,7
successful,7
proxy,7
ArgoUML),7
\ArgoUML,\,7
stereotype(s),7
soon,7
UnresolvableException,7
oval.<p>,7
New,7
org.tigris.gef.util.ChildGenerator#gen(java.lang.Object),7
initializer,7
Remark:,6
initializations,6
grouping,6
Pseudostate,6
setting:,6
01:01,6
\Classifier,\,6
viewed,6
\11,\,6
stereotyped,6
encoded,6
Collaboration,6
pasting,6
\item(s),\,6
\subsystem,\,6
\future,\,6
veto,6
merge,6
stick,6
Those,6
singletons,6
org.argouml.ui.explorer.rules.AbstractPerspectiveRule#getRuleName(),6
agauthie,6
threads,6
formating,6
processed,6
LayerPerspective,6
bigport,6
\critics,\,6
<code>ArgoNotationEvent</code>,6
\"\bounds"\\,6
moving,6
past,6
attr,6
posted,6
UMLDiagram,6
relationships,6
preselected,6
further,6
\"\dest"\\,6
\#UMLActivityDiagram(String,\,6
improve,6
fileName,6
org.tigris.gef.graph.MutableGraphModel#canAddEdge(java.lang.Object),6
component-instance,6
SVG,6
org.tigris.gef.presentation.Fig#getUseTrapRect(),6
@#$LPS-DEPLOYMENTDIAGRAM:Localization:NestedIfdef-COGNITIVE,6
submachine,6
metaclasses,6
evt,6
#getStereotypeFig()},6
100-digit,6
interface.<p>,6
UMLModelElementListModel2,6
actor,6
That,6
MyTokenizer,6
(only,6
Perhaps,6
hint,6
searches,6
<li>Action,6
dispatch,6
possibly,6
chosen,6
\points,\,6
highest,6
Rules,6
integrated,6
latter,6
qualified,6
\notation,\,6
FigActionState,6
images,6
\org.argouml.kernel.Project,\,6
Where,6
preferences,6
Item,6
ActionSetMode,6
Selects,6
\org.argouml.cognitive.critics.ControlMech#isRelevant(org.argouml.cognitive.critics.Critic,\,6
Visibility,6
regained,6
originally,6
TargetListener,6
snap,6
\25,\,6
publicReference,6
class.<p>,6
@#$LPS-ACTIVITYDIAGRAM:GranularityType:MethodBody,6
ToDoItem's,6
XMIReader,6
confuse,6
@#$LPS-ACTIVITYDIAGRAM:Localization:NestedIfdef-STATEDIAGRAM,6
is:,6
Software,6
Jar,6
inputStream,6
pages,6
Having,6
units,6
attach,6
org.argouml.uml.ui.UMLRadioButtonPanel#buildModel(),6
#getBigPort()},6
Instead,6
java.awt.event.MouseMotionListener#mouseDragged(java.awt.event.MouseEvent),6
Sergio,6
tabbed,6
pump,6
meta-model,6
namespace.<p>,6
\javax.swing.tree.TreePath,\,6
\However,\,6
@#$LPS-ACTIVITYDIAGRAM:Localization:EntireMethod,6
Checklist,6
clazz,6
unsupported,6
repository,6
erase,6
wrapped,6
Parameter,6
Associations,6
PseudoState,6
Packages,6
till,6
cover,6
Locale,6
Much,6
matter,6
[4],6
javax.swing.tree.TreeModel#addTreeModelListener(javax.swing.event.TreeModelListener),6
explicit,6
menuitem,6
refer,6
org.argouml.cognitive.ui.Wizard#makePanel(int),6
indent,6
differ,6
#STEREOHEIGHT},6
tabName,6
\order,\,6
org.tigris.gef.presentation.Fig#removeFromDiagram(),6
\singleton,\,6
java.awt.event.KeyListener#keyPressed(java.awt.event.KeyEvent),6
manipulation,6
JRE5,6
candidates,6
aware,6
commented,6
accessor,6
dirty,6
path),6
canCreate,6
